Text,Entity Type
Lucullo,PERSON
actum,
est,
",",
qui,
primus,
cerasa,
ex,
Ponto,LOC
Italiae,LOC
promulgauit,
",",
quod,
non,
est,
propterea,
consecratus,
",",
0335A,PERSON
ut,
nouae,
frugis,
auctor,
",",
quia,
inuentor,
et,
ostensor,
.,
Quamobrem,
si,
ab,
initio,
et,
instructa,
et,
certis,
exercendorum,
officiorum,
suorum,
rationibus,
dispensata,
uniuersitas,
constitit,
",",
uacat,
ex,
hac,
parte,
caussa,
allegendae,
humanitatis,
in,
diuinitatem,
",",
quia,
quas,
illis,
stationes,
et,
potestates,
distribuistis,
",",
tam,
fuerunt,
ab,
initio,
",",
quam,
et,
fuissent,
",",
etiamsi,
deos,
istos,
non,
creassetis,
.,
Sed,
conuertimini,
ad,
caussam,
aliam,
",",
respondentes,
collationem,
diuinitatis,
meritorum,
remunerandorum,
fuisse,
rationem,
.,
Et,
hinc,
concedetis,
",",
opinor,
",",
illum,
Deum,
deificum,
justitia,
praecellere,
",",
qui,
nec,
temere,
",",
nec,
indigne,
nec,
prodige,
tantum,
praemium,
dispensarit,
.,
Uolo,
igitur,
merita,
recensere,
",",
an,
ejusmodi,
sint,
",",
ut,
illos,
in,
coelum,
extulerint,
",",
et,
non,
potius,
in,
imum,
tartarum,
demerserint,
",",
quem,
carcerem,
poenarum,
0335B,
infernarum,
cum,
multis,
affirmatis,
.,
Illuc,
enim,
abstrudi,
solent,
impii,
quique,
in,
parentes,
",",
et,
in,
sorores,
incesti,
",",
et,
maritarum,
adulteri,
",",
et,
uirginum,
raptores,
et,
puerorum,
contaminatores,
",",
et,
qui,
saeuiunt,
",",
0336A,
et,
qui,
occidunt,
",",
et,
qui,
furantur,
",",
et,
qui,
decipiunt,
",",
et,
quicumque,
similes,
sunt,
alicujus,
dei,
uestri,
",",
quem,
neminem,
integrum,
a,
crimine,
aut,
uitio,
probare,
poteritis,
",",
nisi,
hominem,
negaueritis,
.,
Atquin,
ut,
illos,
homines,
fuisse,
non,
potestis,
negare,
",",
etiam,
istae,
notae,
accedunt,
",",
quae,
nec,
deos,
postea,
factos,
credi,
permittunt,
.,
Si,
enim,
talibus,
uos,
puniendis,
praesidetis,
",",
si,
commercium,
",",
colloquium,
",",
conuictum,
malorum,
et,
turpium,
probi,
quique,
respuitis,
",",
horum,
autem,
pares,
Deus,
ille,
majestatis,
suae,
consortio,
asciuit,
",",
quid,
ergo,
damnatis,
",",
quorum,
collegas,
adoratis,
?,
Suggillatio,
est,
in,
coelo,
uestra,
justitia,
.,
Deos,
facite,
criminosissimos,
quosque,
",",
ut,
placeatis,
diis,
uestris,
.,
Illorum,
est,
honor,
consecratio,
coaequalium,
.,
Sed,
ut,
omittam,
hujus,
indignitatis,
retractatum,
probi,
et,
integri,
0336C,
et,
boni,
fuerint,
.,
Quot,
tamen,
potiores,
uiros,
apud,
inferos,
reliquistis,
?,
aliquem,
de,
sapientia,
Socratem,PERSON
",",
de,
justitia,
Aristidem,PERSON
",",
de,
militia,
Themistoclem,PERSON
0337A,
",",
de,
sublimitate,
Alexandrum,PERSON
",",
de,
felicitate,
Polycratem,
",",
de,
copia,
Croesum,PERSON
",",
de,
eloquentia,
Demosthenem,PERSON
?,
Quis,
ex,
illis,
diis,
uestris,
grauior,
et,
sapientior,
Catone,PERSON
",",
justior,
et,
militarior,
Scipione,PERSON
?,
quis,
sublimior,
Pompeio,PERSON
",",
felicior,
Sylla,PERSON
",",
copiosior,
Crasso,PERSON
",",
eloquentior,
Tullio,PERSON
?,
Quanto,
dignius,
istos,
deos,
ille,
assumendos,
expectasset,
",",
praescius,
utique,
potiorum,
?,
Properauit,
",",
opinor,
",",
et,
coelum,
semel,
clusit,
",",
et,
nunc,
utique,
melioribus,
apud,
inferos,
mussitantibus,
erubescit,
.,
**CAPUT,
XII,
.,
*,
*,
ARGUMENTUM.--,PERSON
Jam,
porro,
ostendit,
",",
Numina,
illa,
nihil,
esse,
",",
nisi,
inania,
mortuorum,
nomina,
",",
quorum,
simulacra,
",",
respectu,
materiae,
fabricae,
que,
",",
maxime,
0337B,
contemni,
mereantur,
",",
ut,
adeo,
in,
solatium,
sint,
0338A,PERSON
ipsis,
Christianis,
",",
qui,
propter,
illa,
puniuntur,
.,
Ut,
enim,
Dii,NORP
fiant,
",",
crucibus,
",",
uelut,
Christiani,PERSON
",",
figuntur,
",",
asciis,
edolantur,
",",
truncantur,
denique,
.,
Leonibus,NORP
etiam,
cinguntur,
",",
et,
in,
lapicidinis,
habitant,
",",
atque,
ex,
insulis,
proueniunt,
.,
Quae,
sicut,
ipsi,
non,
sentiunt,
",",
ita,
nec,
honores,
",",
qui,
ipsis,
fiunt,
.,
Non,
itaque,
magis,
damnandi,
Christiani,PERSON
",",
qui,
illos,
respuunt,
",",
quam,
ipse,
olim,
Seneca,PERSON
",",
qui,
similiter,
inanes,
superstitiones,
improbauit,
:,
Ridiculos,
enim,
esse,
Deos,NORP
",",
qui,
injuriae,
uilissimarum,
etiam,
bestiolarum,
pateant,
",",
imo,
qui,
",",
cum,
non,
sint,
",",
nec,
illis,
qui,
sunt,
benefacere,
",",
nec,
ab,
illis,
laedi,
possunt.Gesso,
jam,
de,
istis,
",",
ut,
qui,
sciam,
me,
ex,
ipsa,
ueritate,
demonstraturum,
quid,
non,
sint,
",",
quum,
ostendero,
0338B,LOC
quid,
sint,
.,
Quantum,
igitur,
de,
diis,
uestris,
",",
nomina,
0339A,
solummodo,
uideo,
quorundam,
ueterum,
mortuorum,
",",
et,
fabulas,
audio,
",",
et,
sacra,
de,
fabulis,
recognosco,
;,
quantum,
autem,
de,
simulacris,
ipsis,
",",
nihil,
aliud,
deprehendo,
",",
quam,
materias,
sorores,
esse,
uasculorum,
instrumentorum,
que,
communium,
",",
uel,
ex,
iisdem,
uasculis,
et,
instrumentis,
quasi,
fatum,
consecratione,
mutantes,
",",
licentia,
artis,
transfigurante,
",",
et,
quidem,
contumeliosissime,
et,
in,
ipso,
opere,
sacrilege,
",",
ut,
reuera,
nobis,
maxime,
",",
qui,
propter,
deos,
ipsos,
plectimur,
",",
0340A,NORP
solatium,
poenarum,
esse,
possit,
",",
quod,
eadem,
et,
ipsi,
patiuntur,
",",
ut,
fiant,
.,
Crucibus,NORP
et,
stipitibus,
imponitis,
christianos,
:,
quod,
simulacrum,
non,
prius,
argilla,
deformat,
cruci,
et,
stipiti,
superstructa,
?,
In,
patibulo,
primum,
corpus,
dei,
uestri,
dedicatur,
.,
Ungulis,
deraditis,
latera,
christianorum,
;,
at,
in,
deos,
uestros,
per,
omnia,
membra,
ualidius,
incumbunt,
asciae,
",",
et,
runcinae,
",",
et,
scobinae,
.,
Ceruices,
ponimus,
:,
ante,
plumbum,
et,
glutinum,
et,
gomphos,
sine,
capite,
0341A,NORP
sunt,
dii,
uestri,
.,
Ad,
bestias,
impellimur,
",",
certe,
quas,
Libero,PERSON
",",
et,
Cybele,PERSON
",",
et,
Coelesti,PERSON
applicatis,
.,
Ignibus,
urimur,
:,
hoc,
et,
illi,
a,
prima,
quidem,
massa,
.,
In,
metalla,
damnamur,
:,
inde,
censentur,
dii,
uestri,
.,
In,
insulas,
relegamur,
:,
solet,
et,
in,
insulis,
aliquis,
0342A,
deus,
uester,
aut,
nasci,
aut,
mori,
.,
Si,
per,
haec,
constat,
diuinitas,
aliqua,
",",
ergo,
qui,
puniuntur,
consecrantur,
",",
et,
numina,
erunt,
dicenda,
supplicia,
.,
Sed,
plane,
non,
sentiunt,
has,
injurias,
et,
contumelias,
suae,
fabricationis,
dii,
uestri,
",",
sicut,
nec,
obsequia,
.,
O,
impiae,
0343A,
uoces,
",",
o,
sacrilega,
conuicia,
!,
infrendite,
",",
inspumate,
!,
iidem,
estis,
",",
qui,
Senecam,PERSON
aliquem,
pluribus,
et,
amarioribus,
de,
uestra,
superstitione,
perorantem,
reprehendistis,
.,
Igitur,
si,
statuas,
et,
imagines,
frigidas,
mortuorum,
suorum,
simillimas,
non,
adoramus,
",",
quas,
milui,
et,
mures,
et,
araneae,
intelligunt,
",",
nonne,
laudem,
magis,
",",
quam,
poenam,
",",
merebatur,
repudium,
agniti,
erroris,
?,
Possumus,
enim,
uideri,
laedere,
eos,
",",
quos,
certi,
sumus,
omnino,
non,
esse,
?,
Quod,
non,
est,
",",
nihil,
ab,
ullo,
patitur,
",",
quia,
non,
est,
.,
**CAPUT,
XIII,
.,
*,
*,
ARGUMENTUM.--,PERSON
Si,
tamen,
haec,
numina,
censeri,
uelint,
",",
colere,
utique,
oportebat,
",",
non,
spernere,
",",
quod,
tamen,
passim,
facere,
illos,
ostendit,
",",
cum,
singuli,
plures,
colant,
",",
0343B,PERSON
cum,
diuinitas,
ab,
humano,
pendeat,
arbitrio,
",",
cum,
simulacra,
eorum,
",",
ut,
domestica,
instrumenta,
pignerentur,
",",
uenditentur,
",",
nec,
priuata,
tantum,
",",
sed,
et,
publica,
",",
ut,
adeo,
majestas,
quaestuaria,
efficiatur,
:,
mortuis,
quoque,
id,
honoris,
quod,
diis,
habeatur,
",",
qui,
tanto,
dignius,
scilicet,
imperatoribus,
etiamnum,
uiuentibus,
tribuitur,
",",
quoniam,
0344A,
et,
ipsi,
deos,
faciunt,
;,
at,
certe,
meretricibus,
",",
cinaedis,
",",
similibus,
que,
publicae,
libidinis,
uictimis,
",",
non,
sine,
insigni,
deorum,
contumelia,
",",
licet,
ii,
ipsi,
nihilo,
nobiliores,
sint,
",",
addici,
potest.Sed,
nobis,
dii,
sunt,
",",
inquitis,
.,
Et,
quomodo,
uos,
e,
contrario,
impii,
et,
sacrilegi,
et,
irreligiosi,
erga,
deos,
uestros,
deprehendimini,
",",
qui,
quos,
praesumitis,
esse,
",",
negligatis,
",",
quos,
timetis,
",",
destruatis,
",",
quos,
etiam,
uindicatis,
",",
illudatis,
?,
Recognoscite,
",",
si,
mentiar,
.,
Primo,PERSON
quidem,
",",
cum,
alii,
alios,
colitis,
",",
utique,
quos,
non,
colitis,
offenditis,
.,
Praelatio,
alterius,
sine,
contumelia,
alterius,
non,
potest,
procedere,
",",
quia,
nec,
electio,
sine,
reprobatione,
.,
Jam,
ergo,
contemnitis,
quos,
reprobatis,
",",
quos,
reprobando,
offendere,
non,
timetis,
.,
Nam,
ut,
supra,
perstrinximus,
",",
status,
dei,
cujus,
que,
in,
senatus,
0344B,
aestimatione,
pendebat,
.,
Deus,
non,
erat,
",",
quem,
homo,
consultus,
noluisset,
et,
nolendo,
damnasset,
.,
Domesticos,NORP
deos,
",",
quos,
lares,
dicitis,
",",
domestica,
potestate,
tractatis,
pignerando,
",",
uenditando,
",",
demutando,
aliquando,
in,
cacabulum,
de,
Saturno,PERSON
",",
aliquando,
in,
trullam,
de,
Minerua,PERSON
",",
ut,
quisque,
contritus,
atque,
contusus,
est,
",",
0345A,
dum,
diu,
colitur,
",",
ut,
quisque,
dominus,
sanctiorem,
expertus,
est,
domesticam,
necessitatem,
.,
Publicos,NORP
aeque,
publico,
jure,
foedatis,
",",
quos,
in,
hastario,
uectigales,
habetis,
.,
Sic,
Capitolium,LOC
",",
sic,
olitorium,
forum,
petitur,
;,
sub,
eadem,
uoce,
praeconis,
",",
sub,
eadem,
hasta,
",",
sub,
eadem,
annotatione,
quaestoris,
diuinitas,
addicta,
0346A,
conducitur,
.,
Sed,
enim,
agri,
tributo,
onusti,
uiliores,
",",
hominum,
capita,
stipendio,
censa,
ignobiliora,
;,
nam,
hae,
sunt,
notae,
captiuitatis,
.,
Dii,
uero,
qui,
magis,
tributarii,
",",
magis,
sancti,
;,
imo,
qui,
magis,
sancti,
",",
magis,
tributarii,
.,
Majestas,
quaestuaria,
efficitur,
.,
Circuit,
cauponas,
religio,
mendicans,
.,
Exigitis,
mercedem,
0347A,
pro,
solo,
templi,
",",
pro,
aditu,
sacri,
;,
non,
licet,
deos,
nosse,
gratis,
",",
uenales,
sunt,
.,
Quid,
omnino,
ad,
honorandos,
eos,
facitis,
",",
quod,
non,
etiam,
mortuis,
uestris,
conferatis,
?,
aedes,
proinde,
",",
aras,
proinde,
.,
Idem,
habitus,
et,
insignia,
in,
statuis,
.,
Ut,
aetas,
",",
ut,
ars,
",",
ut,
negotium,
mortui,
fuit,
",",
ita,
deus,
est,
.,
Quo,
differt,
ab,
epulo,
Jouis,PERSON
silicernium,
",",
a,
simpulo,
obba,
",",
ab,
haruspice,
pollinctor,
?,
nam,
et,
haruspex,
mortuis,
apparet,
.,
Sed,
digne,
imperatoribus,
defunctis,
honorem,
diuinitatis,
dicatis,
",",
quibus,
et,
uiuentibus,
eum,
addicitis,
.,
Accepto,
ferent,
dii,
uestri,
",",
imo,
gratulabuntur,
",",
quod,
pares,
eis,
fiant,
domini,
sui,
.,
Sed,
quum,
Larentinam,PERSON
",",
publicum,
scortum,
",",
uelim,
saltem,
Laidem,LOC
aut,
Phrynen,
",",
inter,
Junones,NORP
et,
Cereres,PERSON
ac,
Dianas,PERSON
adoratis,
;,
quum,
Simonem,PERSON
Magum,
statua,
et,
inscriptione,
0348A,PERSON
sancti,
dei,
inauguratis,
;,
quum,
de,
paedagogiis,
aulicis,
nescio,
quem,
synodi,
deum,
facitis,
:,
licet,
non,
nobiliores,
dii,
ueteres,
",",
tamen,
contumeliam,
a,
uobis,
deputabunt,
",",
hoc,
et,
aliis,
licuisse,
",",
quod,
solis,
antiquitas,
contulit,
.,
**CAPUT,
XIU,
.,
*,
*,
ARGUMENTUM.--,PERSON
Obiter,
inde,
auaritia,
in,
uictimis,
probis,
offerendis,
taxata,
",",
Homerum,NORP
reliquos,
que,
uates,
aggreditur,
",",
docet,
que,
quam,
turpia,
doctores,
hi,
de,
diis,
loquantur,
",",
qui,
tamen,
ut,
exemplar,
linguae,
et,
morum,
juuentuti,
proponuntur,
:,
Tragicos,NORP
item,
et,
Comicos,NORP
",",
imo,
et,
Philosophos,NORP
",",
quorum,
princeps,
Socrates,PERSON
",",
cum,
Diogene,PERSON
et,
Uarrone,PERSON
",",
deos,
irrisit,
",",
destruxit.Nolo,
et,
ritus,
uestros,
recensere,
;,
non,
dico,
0349A,PERSON
quales,
sitis,
in,
sacrificando,
",",
cum,
enecta,
et,
tabidosa,
et,
scabiosa,
quaeque,
mactatis,
;,
cum,
de,
opimis,
et,
integris,
superuacua,
quaeque,
truncatis,
capitula,
et,
ungulas,
",",
quae,
domi,
quoque,
pueris,
uel,
canibus,
destinassetis,
;,
0350A,PERSON
cum,
de,
decima,
Herculis,
nec,
tertiam,
partem,
in,
aram,
ejus,
imponitis,
.,
Laudo,
magis,
sapientiam,
",",
quod,
de,
perdito,
aliquid,
eripitis,
.,
Sed,
conuersus,
ad,
litteras,
uestras,
",",
quibus,
informamini,
ad,
0351A,
prudentiam,
et,
ad,
liberalia,
officia,
",",
quanta,
inuenio,
ludibria,
!,
deos,
inter,
se,
propter,
Trojanos,NORP
et,
Achiuos,NORP
ut,
gladiatorum,
paria,
congressos,
depugnasse,
;,
Uenerem,PERSON
humana,
sagitta,
sauciatam,
",",
quod,
filium,
suum,
Aenean,PERSON
pene,
interfectum,
ab,
eodem,
Diomede,PERSON
rapere,
uellet,
;,
Martem,NORP
tredecim,
mensibus,
in,
uinculis,
pene,
consumptum,
;,
Jouem,LOC
",",
ne,
eamdem,
uim,
a,
caeteris,
coelitibus,
experiretur,
",",
opera,
cujusdam,
monstri,
liberatum,
",",
et,
nunc,
flentem,
Sarpedonis,PERSON
casum,
",",
nunc,
foede,
subantem,
0352A,LOC
in,
sororem,
sub,
commemoratione,
non,
ita,
dilectarum,
jampridem,
amicarum,
!,
Exinde,
quis,
non,
poeta,
ex,
auctoritate,
principis,
sui,
dedecorator,
inuenitur,
deorum,
?,
Hic,
Apollinem,PERSON
Admeto,PERSON
regi,
pascendis,
pecoribus,
addicit,
",",
ille,
Neptuni,PERSON
structorias,
operas,
Laomedonti,PERSON
locat,
.,
Est,
et,
illis,
de,
lyricis,
(Pindarum,
dico,
),
",",
qui,
Aesculapium,PERSON
canit,
auaritiae,
merito,
",",
qua,
medicinam,
nocenter,
exercebat,
",",
fulmine,
uindicatum,
.,
Malus,
Jupiter,PERSON
",",
si,
fulmen,
illius,
est,
",",
impius,
0353A,
in,
nepotem,
",",
inuidus,
in,
artificem,
.,
Haec,
neque,
uera,
prodi,
",",
neque,
falsa,
confingi,
apud,
religiosissimos,
oportebat,
.,
Nec,
tragici,
quidem,
aut,
comici,
parcunt,
",",
ut,
non,
aerumnas,
uel,
errores,
domus,
alicujus,
dei,
praefentur,
.,
Taceo,PERSON
de,
philosophis,
",",
Socrate,PERSON
contentus,
",",
qui,
in,
contumeliam,
deorum,
quercum,
et,
hircum,
et,
canem,
0354A,
dejerabat,
.,
Sed,
propterea,
damnatus,
est,
Socrates,
",",
quia,
deos,
destruebat,
.,
Plane,
olim,
",",
id,
est,
semper,
",",
ueritas,
odio,
est,
.,
Tamen,
cum,
poenitentia,
sententiae,
Athenienses,NORP
et,
criminatores,
Socratis,PERSON
postea,
afflixerint,
",",
et,
imaginem,
ejus,
auream,
in,
templo,
0355A,
collocarint,
",",
rescissa,
damnatio,
testimonium,
Socrati,PERSON
reddidit,
.,
Sed,
et,
Diogenes,PERSON
nescio,
quid,
in,
Herculem,PERSON
ludit,
",",
et,
Romanus,NORP
Cynicus,PERSON
Uarro,PERSON
trecentos,
0356A,
Joues,NORP
",",
siue,
Jupiteres,PERSON
dicendum,
",",
sine,
capitibus,
introducit,
.,
**CAPUT,
XU,
.,
*,
*,
0357A,
ARGUMENTUM.--,PERSON
Demonstrat,
porro,
",",
quam,
indecore,
Deorum,
facta,
et,
nomina,
",",
ad,
oculorum,
et,
aurium,
uoluptatem,
",",
ab,
ipsis,
in,
scenicis,
uoluptatibus,
inflectantur,
",",
ut,
diuinitas,
plaudente,
populo,
constupretur,
;,
ut,
et,
quam,
crudeliter,
in,
cauea,
et,
ludis,
theatralibus,
adhibeantur,
",",
ubi,
uilissime,
majestas,
illa,
tractatur,
;,
denique,
quam,
irreuerenter,
Dii,
ab,
ipsis,
habeantur,
",",
dum,
coram,
illis,
libidinem,
suam,
explent,
.,
Qualis,
quidem,
religio,
cultores,
0358A,PERSON
suos,
stultos,
",",
insanos,
",",
osores,
uero,
cordatos,
et,
sapientes,
ostendit.Caetera,
lasciuiae,
ingenia,
etiam,
uoluptatibus,
uestris,
",",
per,
deorum,
dedecus,
operantur,
.,
Dispicite,
Lentulorum,PERSON
et,
Hostiliorum,NORP
uenustates,
",",
utrum,
mimos,
an,
deos,
uestros,
in,
jocis,
et,
strophis,
rideatis,
:,
MOECHUM,
ANUBIM,
",",
et,
MASCULUM,
LUNAM,
",",
et,
DIANAM,
FLAGELLATAM,
",",
et,
JOUIS,
MORTUI,
TESTAMENTUM,
recitatum,
",",
et,
TRES,
HERCULES,
FAMELICOS,
irrisos,
.,
Sed,
et,
histrionum,
litterae,
0359A,
omnem,
foeditatem,
eorum,
designant,
.,
Luget,
Sol,
filium,
jactatum,
de,
coelo,
",",
laetantibus,
uobis,
",",
et,
Cybele,PERSON
pastorem,
suspirat,
fastidiosum,
",",
non,
erubescentibus,
uobis,
.,
Et,
sustinetis,
Jouis,PERSON
elogia,
cantari,
",",
et,
Junonem,PERSON
",",
Uenerem,PERSON
",",
0360A,
Mineruam,PERSON
a,
pastore,
judicari,
.,
Quid,
",",
quod,
imago,
dei,
uestri,
ignominiosum,
caput,
et,
famosum,
uestit,
?,
quod,
corpus,
impurum,
et,
ad,
istam,
artem,
effeminatione,
productum,
Mineruam,PERSON
aliquam,
uel,
Herculem,PERSON
repraesentat,
?,
Nonne,
uiolatur,
majestas,
et,
diuinitas,
0361A,
constupratur,
plaudentibus,
uobis,
?,
Plane,
religiosiores,
estis,
in,
cauea,
",",
ubi,
super,
sanguinem,
humanum,
",",
super,
inquinamenta,
poenarum,
proinde,
saltant,
dii,
uestri,
",",
argumenta,
et,
historias,
noxiis,
ministrantes,
",",
nisi,
quod,
et,
ipsos,
deos,
uestros,
saepe,
noxii,
induunt,
?,
Uidimus,
aliquando,
castratum,
Atyn,PERSON
",",
illum,
0362A,
deum,
ex,
Pessinunte,
;,
et,
qui,
uiuus,
ardebat,
",",
Herculem,PERSON
induerat,
.,
Risimus,
et,
inter,
ludicras,
meridianorum,
crudelitates,
Mercurium,PERSON
mortuos,
cauterio,
examinantem,
.,
Uidimus,
et,
Jouis,PERSON
fratrem,
gladiatorum,
cadauera,
cum,
malleo,
deducentem,
.,
Singula,
ista,
quaeque,
adhuc,
inuestigare,
quis,
possit,
?,
Si,
honorem,
0363A,PERSON
inquietant,
diuinitatis,
",",
si,
majestatis,
uestigia,
obsoletant,
",",
de,
contemptu,
utique,
censentur,
",",
tam,
eorum,
qui,
ejusmodi,
factitant,
",",
quam,
eorum,
quibus,
factitant,
.,
Sed,
ludicra,
ista,
sunt,
.,
Caeterum,
si,
adjiciam,
",",
quae,
non,
minus,
conscientiae,
omnium,
recognoscent,
",",
in,
templis,
adulteria,
componi,
",",
inter,
aras,
lenocinia,
tractari,
",",
in,
ipsis,
plerumque,
aedituorum,
et,
sacerdotum,
tabernaculis,
",",
sub,
iisdem,
uittis,
et,
apicibus,
et,
purpuris,
",",
thure,
flagrante,
libidinem,
expungi,
:,
nescio,
",",
plusne,
de,
uobis,
dii,
uestri,
",",
quam,
de,
Christianis,NORP
querantur,
.,
Certe,
sacrilegi,
de,
uestris,
semper,
apprehenduntur,
.,
Christiani,
enim,
templa,
nec,
interdiu,
norunt,
;,
spoliarent,
forsitan,
ea,
et,
ipsi,
",",
si,
et,
ipsi,
ea,
adorarent,
.,
Quid,
ergo,
colunt,
",",
qui,
talia,
non,
colunt,
?,
Jam,
quidem,
intelligi,
subjacet,
ueritatis,
esse,
cultores,
",",
qui,
mendacii,
non,
0363B,
sint,
:,
nec,
errare,
amplius,
in,
eo,
",",
in,
quo,
errasse,
se,
recognoscendo,
cessauerint,
.,
Hoc,
prius,
capite,
",",
et,
omnem,
hinc,
sacramenti,
nostri,
ordinem,
haurite,
",",
repercussis,
ante,
tamen,
opinionibus,
falsis,
.,
**CAPUT,
XUI,
.,
*,
*,
ARGUMENTUM.--,PERSON
Ostensurus,
jam,
",",
quem,
Deum,
",",
et,
quomodo,
illum,
colant,
Christiani,PERSON
",",
antea,
accingit,
se,
ad,
conuellendas,
opiniones,
de,
isto,
cultu,
falsas,
:,
de,
capite,
0364A,NORP
scilicet,
asinino,
",",
de,
cruce,
",",
de,
sole,
",",
de,
ficto,
isto,
Numine,PERSON
biformi,
",",
quod,
inscribebatur,
ONOKOITIS,
.,
Haec,
omnia,
non,
sine,
risu,
morsu,
que,
diluit,
",",
in,
que,
illos,
ipsos,
accusatores,
magis,
quadrare,
ostendit,
.,
quo,
pacto,
sibi,
uiam,
ad,
demonstrationem,
religionis,
nostrae,
purgat.Nam,
",",
ut,
quidam,
",",
somniastis,
caput,
asininum,
esse,
deum,
nostrum,
.,
Hanc,
Cornelius,PERSON
Tacitus,PERSON
suspicionem,
ejusmodi,
inseruit,
.,
Is,
enim,
in,
quinta,
Historiarum,
suarum,
bellum,
Judaicum,
exorsus,
ab,
origine,
gentis,
",",
etiam,
de,
ipsa,
tam,
origine,
",",
quam,
de,
nomine,
et,
religione,
gentis,
quae,
uoluit,
argumentatus,
",",
Judaeos,NORP
refert,
Aegypto,LOC
expeditos,
",",
siue,
",",
ut,
putauit,
",",
extorres,
",",
in,
uastis,
Arabiae,LOC
locis,
aquarum,
egentissimis,
",",
cum,
siti,
macerarentur,
",",
onagris,
",",
qui,
forte,
de,
pastu,
potum,
petituri,
aestimabantur,
",",
0364B,NORP
indicibus,
fontis,
usos,
ob,
eam,
gratiam,
consimilis,
bestiae,
superficiem,
consecrasse,
.,
Atque,
ita,
inde,
",",
opinor,
",",
praesumptum,
",",
nos,
quoque,
ut,
judaicae,
religionis,
propinquos,
",",
eidem,
simulacro,
initiari,
.,
At,
enim,
idem,
Cornelius,PERSON
Tacitus,PERSON
",",
sane,
ille,
mendaciorum,
loquacissimus,
",",
in,
eadem,
historia,
refert,
Coaeum,
Pompeium,PERSON
",",
cum,
Hierusalem,LOC
cepisset,
",",
propterea,
que,
templum,
adiisset,
speculandis,
judaicae,
religionis,
arcanis,
",",
0365A,NORP
nullum,
illic,
reperisse,
simulacrum,
.,
Et,
utique,
si,
id,
colebatur,
",",
quod,
aliqua,
effigie,
repraesentabatur,
",",
nusquam,
magis,
quam,
in,
sacrario,
suo,
exhiberetur,
",",
eo,
magis,
",",
quia,
nec,
uerebatur,
extraneos,
arbitros,
quanquam,
uana,
cultura,
.,
Solis,
enim,
sacerdotibus,
adire,
licitum,
",",
et,
conspectus,
caeterorum,
uelo,
oppanso,
interdicebatur,
.,
Uos,
tamen,
non,
negabitis,
",",
et,
jumenta,
omnia,
et,
totos,
cantherios,
cum,
sua,
Epona,PERSON
coli,
a,
uobis,
.,
Hoc,
forsitan,
improbamur,
",",
quod,
inter,
cultores,
omnium,
pecudum,
bestiarum,
que,
",",
asinarii,
tantum,
sumus,
.,
Sed,
et,
qui,
crucis,
nos,
0366A,NORP
religiosos,
putat,
",",
consecraneus,
noster,
erit,
.,
Cum,
lignum,
aliquod,
propitiatur,
",",
uiderit,
habitus,
",",
dum,
materiae,
qualitas,
eadem,
sit,
;,
uiderit,
forma,
",",
dum,
id,
ipsum,
dei,
corpus,
sit,
.,
Et,
tamen,
quanto,
distinguitur,
a,
crucis,
stipite,
Pallas,PERSON
Attica,LOC
",",
et,
Ceres,NORP
Pharia,
",",
quae,
sine,
effigie,
rudi,
palo,
et,
informi,
ligno,
prostat,
?,
Pars,
crucis,
est,
omne,
robur,
",",
quod,
erecta,
statione,
defigitur,
;,
nos,
",",
si,
forte,
",",
integrum,
et,
totum,
deum,
colimus,
.,
Diximus,
originem,
deorum,
uestrorum,
a,
plastis,
de,
cruce,
induci,
.,
Sed,
et,
Uictorias,PERSON
0367A,
adoratis,
",",
cum,
in,
tropaeis,
cruces,
intestina,
sint,
tropaeorum,
.,
Religio,
Romanorum,NORP
tota,
castrensis,
signa,
ueneratur,
",",
signa,
jurat,
",",
signa,
omnibus,
0368A,
diis,
praeponit,
.,
Omnes,
illi,
imaginum,
suggestus,
in,
signis,
monilia,
crucum,
sunt,
.,
Siphara,LOC
0369A,
illa,
uexillorum,
et,
cantabrorum,
stolae,
crucum,
sunt,
.,
Laudo,
diligentiam,
",",
noluistis,
nudas,
et,
incultas,
cruces,
consecrare,
.,
Alii,
plane,
humanius,
et,
uerisimilius,
Solem,PERSON
credunt,
deum,
nostrum,
.,
Ad,
0370A,NORP
Persas,NORP
",",
si,
forte,
",",
deputabimur,
(licet,
solem,
non,
in,
linteo,
depictum,
adoremus,
),
habentes,
ipsum,
ubique,
in,
suo,
clypeo,
.,
Denique,
inde,
suspicio,
",",
quod,
innotuerit,
nos,
ad,
orientis,
regionem,
0371A,LOC
precari,
.,
Sed,
et,
plerique,
uestrum,
affectatione,
aliquando,
et,
coelestia,
adorandi,
ad,
solis,
ortum,
labia,
uibratis,
.,
Aeque,
si,
diem,
solis,
laetitiae,
indulgemus,
",",
alia,
longe,
ratione,
quam,
de,
religione,
solis,
",",
secundo,
loco,
ab,
eis,
sumus,
",",
qui,
diem,
Saturni,PERSON
otio,
et,
uictui,
decernunt,
",",
exorbitantes,
et,
ipsi,
a,
Judaico,
0372A,
more,
",",
quem,
ignorant,
.,
Sed,
noua,
jam,
dei,
nostri,
in,
ista,
ciuitate,
proxime,
editio,
publicata,
est,
",",
ex,
quo,
quidam,
in,
frustrandis,
bestiis,
mercenarius,
noxius,
picturam,
proposuit,
cum,
ejusmodi,
inscriptione,
:,
DEUS,
CHRISTIANORUM,
ONOKOITHS,
.0373A,
Is,
erat,
auribus,
