Text,Entity Type
sum,
prior,
ad,
magister|magistra,
sacrum,
uel,
pater,
adeo,
.,
34,
tum,
ille,
dico,
infans,
tu,
qui,
adhuc,
uagio,
necessarius,
qui,
immolo,
et,
Pan|pane|panis,
aliquantus,
qui,
in,
sanguis,
infringo,
praeterea,
candelabrum,
qui,
canes|canis,
annecto,
deturbo,
et,
?,
?,
?,
?,
qui,
idem,
canes|canis,
sed,
et,
mater,
aut,
soror,
tu,
necessarius,
sum,
.,
35,
quis,
si,
nullus,
sum,
.,
36,
opinor,
legitimus,
Christianus,PERSON
sum,
non,
possum|potior|poto,
.,
37,
hic,
oro,
uos,
denuntio,
ab,
alius,
sustineo,
prodio|prodo,
.,
38,
diuersus,
opus,
non,
sum,
scio,
ille,
prius,
fallacia,
negotium,
perpetro,
ignarus,
et,
dapis|daps,
et,
nuptia,
subjicio,
.,
39,
nihil,
enim,
unquam,
retro,
de,
Christianus,PERSON
mysterium|mysterion,
audio,
.,
40,
tamen,
postea,
cognosco,
necesse,
sum,
uel,
alius,
qui,
induco,
?,
?,
?,
?,
.,
41,
caeterus,
quam,
uanus,
sum,
profanus,
scio,
quod,
nescio,
sacerdos,
.,
42,
taceo,
igitur,
et,
accipio,
fero,
et,
nihil,
tragoedia,
?,
?,
?,
?,
uel,
?,
?,
?,
?,
erumpo,
et,
non,
protraho,
ad,
populus,
fides,
in,
minister,
et,
magister|magistra,
et,
de,
ipse,
potior,
morsus,
jam,
doceo,
.,
43,
rapio,
si,
nihil,
talis,
probo,
grandis,
nescio,
quis,
aestimo,
oporteo,
qui,
compensatio,
tantus,
atrocitas,
tolerantia,
consto,
.,
44,
miser,
atque,
misero,
natio,
ecce,
propono,
uos,
disciplina,
noster,
sponsio,
.,
45,
uita,
aeternus,
?,
?,
?,
?,
et,
conseruator,
suus,
spondeo,
e,
contrarius,
profanus,
et,
aemulus,
supplicium,
aeternus,
aeternus,
ignis,
commino,
ad,
uterque,
caussa,
mortuus,
resurrectio,
praedico,
.,
46,
uideo,
de,
fides,
iste,
dum,
suus,
locum|locus,
digero,
interim,
-,
quemadmodum,
nos,
.,
47,
uolo,
enim,
scio,
si,
per,
talis,
scelus,
adeo,
paro,
sum,
quemadmodum,
nos,
.,
48,
uenio|ueneo,
si,
quis,
sum,
demergo,
ferrum,
in,
infans,
uel,
si,
alter,
officium,
sum,
tum,
modus,
specto,
morior,
anima,
antequam,
uiuo,
certe,
excipio,
rudis,
sanguis,
in,
qui,
panis,
tuus,
satio,
uescor,
libenter,
interea,
discumbo,
dinumero,
locum,
ubi,
mater,
aut,
soror,
torus,
premo,
nota|notum,
diligenter,
ut,
cum,
tenebra,
irruo,
tento,
scilicet,
diligentia,
singulus,
non,
erro,
extraneus,
incurso,
piaculum,
facio,
nisi,
incestus,
.,
49,
hic,
cum,
?,
?,
?,
?,
uiuo,
in,
aeuum|aeuus,
.,
50,
cupio,
respondeo,
si,
tantus,
facio,
aeternitas,
.,
51,
imus,
idcirco,
nec,
credo,
et,
jam,
si,
credo,
nego,
tu,
uolo,
et,
jam,
si,
uolo,
nego,
tu,
possum,
.,
52,
cur,
autem,
alius,
possum,
si,
uos,
non,
possum,
.,
53,
cur,
non,
possum,
si,
alius,
possum,
.,
54,
impunitas,
aeternitas,
quanto|quantus,
consto,
uolo,
.,
55,
an,
hic,
nos,
omnis,
modus,
redimo,
uideo,
.,
56,
an,
alius,
ordo,
dens,
Christianus,PERSON
specus,
fax,
et,
alius,
ad,
incestus,
libido,
neruus,
.,
57,
non,
?,
?,
?,
?,
satis,
enim,
sum,
nos,
solus,
ueritas,
a,
uester,
?,
?,
?,
?,
discerno,
.,
58,
tres,
genus,
dico,
?,
?,
?,
?,
aliquis,
uel,
?,
?,
?,
?,
uel,
aliquis,
de,
subterraneus,
antipodis,
.,
1,
1,
si,
qui,
istic,
apud,
uos,
saltem,
ratio,
sum,
edo,
uolo,
primum,
et,
secundum,
genus,
ut,
ita,
de,
tertio,
consto,
.,
2,
?,
?,
?,
?,
quidem,
puto,
tu,
se,
ingenium,
exploro,
si,
de,
unus,
gener|genus,
dico,
enim,
infans,
recens,
e,
partus,
seorsum,
a,
commercium,
homo,
alo,
trado,
nutrix,
qui,
et,
ipse,
propterea,
?,
?,
?,
?,
ut,
in,
totus,
exsul,
uox,
humanus,
non,
auditus,
formo,
loquela,
sed,
suus,
promo,
is,
unus,
natio,
designo,
qui,
sonus,
natura,
?,
?,
?,
?,
.,
3,
unus,
uox,
?,
?,
?,
?,
renuntio,
sum,
interpretatio,
is,
Pan|pane|panis,
apud,
?,
?,
?,
?,
nomen,
sum,
?,
?,
?,
?,
unus,
genus,
exinde,
habeo,
.,
4,
sed,
hic,
unus,
sum,
de,
uanitas,
uester,
fabula,
non,
?,
?,
?,
?,
nos,
retracto,
qui,
fides,
uester,
uanitas,
qui,
ueritas,
dedo,
demonstro,
gestio,
.,
5,
an,
omnino,
credibilis,
sum,
talis,
membrum,
deseco,
uasto,
ipse,
anima,
organum,
et,
utique,
radicitus,
caedo,
castro,
faux,
qui,
etiam,
extrinsecus,
?,
?,
?,
?,
uulnero,
exinde,
tabum,
in,
praecordia|praecordium,
refluo,
postremo,
aliquamdiu,
cesso,
alimentum,
uita,
nutrix,
perduro,
.,
6,
ago,
nunc,
perseuero,
philomela,
medicamentum,
.,
7,
qui,
et,
ipse,
prudens,
non,
lingua,
caedes,
sed,
pudor,
rubor,
mutus,
interpreto,
.,
8,
si,
ergo,
uiuo,
possum,
effutio,
aliquis,
-,
et,
?,
?,
?,
?,
sonus,
?,
?,
?,
?,
sino,
-,
labellum,
expando,
os,
lingua,
stupeo,
de,
solus,
faux,
cogo,
licet_est,
is,
fors,
tunc,
infans,
quia,
unicus,
facile,
commento,
paulus,
modulate,
utpote,
?,
?,
?,
?,
in,
uentus,
aliquis,
interpretatio,
impingo,
.,
9,
sum,
nunc,
unus,
?,
?,
?,
?,
non,
tamen,
tres,
Christianus,PERSON
quantus,
enim,
alius,
gens,
series,
post,
?,
?,
?,
?,
.,
10,
uerus,
-,
ne,
qui,
tres,
genus,
dico,
princeps,
locum|locus,
obtineo,
siquidem,
non,
ullus,
gens,
non,
christianus,
itaque,
quicumque,
gens,
unus,
nihilominus,
christianus,
.,
11,
ridiculus,
dementia,
nouus,
dico,
et,
tres,
-,
.,
12,
sed,
de,
superstitio,
tres,
genus,
deputo,
non,
de,
ratio,
ut,
sum,
romanus,
Judaeus,
dehinc,
Christianus,PERSON
.,
13,
ubi,
autem,
Graecus,
.,
14,
uel,
si,
in,
romanus,
superstitio,
censeo,
quandoquidem,
etiam,
Deus,
Graecia,LOC
c,
.,
Roma,LOC
sollicito,
ubi,
saltem,
Aegyptius,PERSON
et,
ipse,
qui,
scio,
priuatus,
?,
?,
?,
?,
religio,
.,
15,
porro,
si,
tam,
monstruosus,
qui,
tres,
locum|locus,
qualis,
habeo,
qui,
primo,
et,
duo,
antecedo,
.,
1,
1,
sed,
quis,
ego,
miro,
uanus,
uester,
cum,
ex,
forma,
naturalis,
concorporo,
et,
concretus,
intercedo,
malitia,
et,
stultitia,
sub,
idem,
manceps,
error,
.,
2,
sane,
quia,
non,
miro,
enumero,
necesse,
sum,
et,
uos,
recognosco,
miro,
in,
quantus,
stultitia,
incido,
qui,
omnis,
clades,
publicus,
uel,
?,
?,
?,
?,
nos,
caussa,
sum,
uolo,
.,
3,
si,
Tiberis,
redundo,
si,
Nilus,LOC
non,
redundo,
si,
coelum|coelus,
sto,
si,
terra,
moueo,
.,
4,
?,
?,
?,
?,
uasto,
si,
fames,
affligo,
statim,
omnis,
uox,
Christus,PERSON
.,
5,
tum,
quasi,
modicus,
habeo,
aut,
alius,
metuo,
.,
6,
quis,
igitur,
.,
7,
opinor,
ut,
contemptor,
Deus,
uester,
hic,
jaculum,
is,
prouoco,
.,
8,
ut,
supra,
edo,
aetas,
noster,
nondum,
annus,
trecenti,
quantus,
clades,
ante,
is,
spatium,
supra,
uniuersus,
orbis,
ad,
singulus,
urbs,
et,
prouincia,
cado,
.,
9,
quantus,
bellum,
externus,
et,
intestinus,
.,
10,
quot,
pestis,
fames,
ignis,
hio,
?,
?,
?,
?,
terra,
seculis,
digero,
.,
11,
ubi,
tunc,
Christianus,PERSON
cum,
res,
romanus,
tot,
historia,
labor,
suus,
subministro,
.,
12,
ubi,
tunc,
Christianus,PERSON
cum,
?,
?,
?,
?,
et,
?,
?,
?,
?,
et,
?,
?,
?,
?,
et,
cerno,
insula,
multus,
cum,
mille,
homo,
?,
?,
?,
?,
uel,
qui,
Plato,PERSON
memoro,
magnus,
Asia,LOC
aut,
Africa,LOC
in,
?,
?,
?,
?,
mare|mas,
mergo,
cum,
?,
?,
?,
?,
de,
coelum|coelus,
?,
?,
?,
?,
de,
suus,
mons,
perfundo,
ignis,
cum,
terra,
motus,
mare,
Corinthius,PERSON
-,
sum,
cum,
totus,
orbis,
cataclysmus,
aboleo|abolesco,
.,
13,
ubi,
tunc,
non,
dico,
contemptor,
Deus,
Christianus,PERSON
sed,
ipse,
Deus,
uester,
qui,
clades,
ille,
posterus,
locum,
oppidum,
approbo,
in,
qui,
natis|natus,
moror,
sepelio,
sum,
etiam,
qui,
condo,
.,
14,
non,
alius,
enim,
supersum,
ad,
hodiernus,
nisi,
posthumus,
clades,
ille,
.,
15,
sed,
relego,
et,
reuoluo,
non,
-,
testimonium,
tempus,
aliter,
uos,
renuntio,
imprimis,
ne,
Deus,
uester,
?,
?,
?,
?,
pronuntio,
qui,
propter,
contemptor,
etiam,
cultor,
suus,
laedo,
tunc,
enim,
?,
?,
?,
?,
erro,
-,
si,
Deus,
trado,
qui,
uos,
a,
meritum,
profanus,
non,
discerno,
.,
16,
qui,
si,
ut,
unus,
atque,
alius,
.,
17,
mus,
aio,
idcirco,
uos,
quoque,
irascor,
quoniam,
de,
noster,
?,
?,
?,
?,
negligo,
absolutus,
sum,
de,
infirmitas,
et,
mediocritas,
is,
nam,
non,
irascor,
uos,
in,
animaduersio,
cesso,
si,
ipse,
exsequor,
possum,
quanquam,
et,
alius,
confiteor,
iste,
si,
quando,
ille,
supplicium,
noster,
uideo,
ulciscor,
.,
18,
?,
?,
?,
?,
a,
major,
defendo,
.,
1,
1,
pudeo,
igitur,
Deus,
ab,
homo,
defendo,
.,
2,
effundo,
jam,
omnis,
uenenum,
omnis,
calumnia,
tela|telum,
infligo,
hic,
nomen,
non,
cesso,
ultra,
repello,
at,
postmodum,
obtundo,
expositio,
totus,
noster,
disciplina,
nunc,
uero|uerus,
idem,
ipse,
de,
noster,
corpus,
uello,
in,
uos,
retorqueo,
idem,
uulnus,
crimen,
in,
uos,
defossum,
monstro,
qui,
machaera,
uester,
?,
?,
?,
?,
cado,
.,
3,
jam,
primo,
qui,
in,
nos,
generalis,
accusatio,
dirigo,
diuortium,
ab,
institutum,
major,
-,
etiam,
atque,
etiam,
ne,
uos,
communico,
crimen,
iste,
.,
4,
ecce,
enim,
per,
omne,
uita,
ac,
disciplina,
corrumpo,
imus,
defero,
in,
uos,
antiquitas,
recognosco,
.,
5,
de,
lex,
quidem,
jam,
supra,
-,
sum,
qui,
is,
nouus,
de,
dies,
consulo,
?,
?,
?,
?,
obruo,
.,
6,
de,
reliquus,
uero|uerus,
conuersatio,
humanus,
dispositio,
palam,
subjaceo,
quanto,
a,
magnus,
muto,
cultus,
habitus,
apparatus,
?,
?,
?,
?,
uictus,
?,
?,
?,
?,
sermo,
.,
7,
nam,
pristinus,
ut,
rancidus,
relego,
exclusa,
ubique,
antiquitas,
in,
negotium,
in,
officium,
totus,
auctoritas,
major,
uester,
auctoritas,
deicio,
.,
8,
sane,
qui,
uos,
magis,
probrum,
sum,
-,
semper,
uetustas,
et,
nihilominus,
-,
.,
9,
qui,
?,
?,
?,
?,
?,
?,
?,
?,
.,
10,
Maius|magnus,
apud,
uos,
permaneo|permano,
probo,
debeo,
cum,
is,
qui,
-,
recuso,
.,
11,
sed,
et,
ipse,
qui,
uideo,
a,
magnus,
-,
fideliter,
custodio,
et,
defendo,
uel,
qui,
magnus|maximus,
reus,
non,
transgressio,
postulo,
de,
qui,
totus,
odium,
Christianus,PERSON
nomen,
animo,
Deus,
dico,
cultura,
perinde,
a,
uos,
destruo,
ac,
despicio,
ostendo,
nisi,
qui,
non,
perinde,
nos,
enim,
contemptor,
Deus,
habeo,
nullus,
ratio,
sum,
quia,
nemo,
contemno,
qui,
scio,
omnino,
non,
sum,
.,
12,
qui,
omnino,
sum,
is,
contemno,
possum,
qui,
nihil,
sum,
nihil,
patior,
.,
13,
igitur,
qui,
sum,
ab,
is,
patior,
necesse,
sum,
qui,
magis,
onero,
credo,
sum,
et,
contemno,
colo,
et,
despuo,
honoro,
et,
lacesso,
.,
14,
licet,
etiam,
hinc,
recognosco,
inprimis,
cum,
alius,
alius,
Deus,
colo,
is,
qui,
non,
colo,
utique,
contemno,
praelatio,
alterius,
sine,
alter,
contumelia,
sum,
non,
possum,
nec,
ullus,
electio,
non,
?,
?,
?,
?,
compono,
.,
15,
qui,
de,
plus,
suscipio,
aliquis,
is,
qui,
non,
suscipio,
despicio,
.,
16,
sed,
tot,
ac,
tantus,
ab,
omnis,
coles|colon|colum|colus,
non,
possum,
.,
17,
jam,
ergo,
tunc,
primo,
contemno,
non,
uereor,
scilicet,
ita,
instituo,
ut,
omnis,
coles|colon|colum|colus,
non,
possum,
.,
18,
at,
enim,
ille,
?,
?,
?,
?,
ac,
?,
?,
?,
?,
magnus,
qui,
institutum,
renuntio,
non,
nosco,
magnus|maximus,
in,
persona,
Deus,
uester,
ipse,
quoque,
impius,
deprehendo,
.,
19,
mentior,
si,
nunquam,
censeo,
ne,
qui,
imperator,
fanum,
qui,
in,
proelium,
uoueo,
prius,
?,
?,
?,
?,
qui,
senatus,
?,
?,
?,
?,
ut,
contingo,
M.,PERSON
?,
?,
?,
?,
qui,
uoueo,
alburnum|alburnus,
Deus,
.,
20,
utique,
enim,
?,
?,
?,
?,
imus,
?,
?,
?,
?,
-,
sum,
in,
arbitrium,
et,
libido,
sententia,
humanus,
loco,
honor|honos,
diuinitas,
ut,
Deus,
non,
sum,
nisi,
qui,
sum,
permitto,
senatus,
.,
21,
saepe,
censor,
inconsultus,
populus,
adsolo,
certe,
liber,
pater,
cum,
sacrum,
suus,
consul,
senatus,
auctoritas,
urbs,
non,
solummodo,
uerum,
totus,
Italia,LOC
elimino,
.,
22,
caeterus,
?,
?,
?,
?,
et,
?,
?,
?,
?,
et,
?,
?,
?,
?,
et,
?,
?,
?,
?,
prohibeo,
capitolium,
?,
?,
?,
?,
commemoro,
?,
?,
?,
?,
statua,
a,
senatus,
deicio|dejicio,
nonnisi,
per,
uis,
popularis,
?,
?,
?,
?,
.,
23,
sed,
tamen,
et,
Gabinius,PERSON
consul,
Kalenda,
Januarius,PERSON
cum,
uix,
hostia,
probo,
prae,
popularis,
coetus,
quia,
nihil,
de,
?,
?,
?,
?,
et,
?,
?,
?,
?,
constituo,
potior,
habeo,
senatus,
censura,
qui,
impetus,
uulgus,
et,
ara,
instituo,
prohibeo,
.,
24,
habeo,
igitur,
in,
major,
uester,
etsi,
non,
nomen,
attamen,
seco,
christianus,
qui,
Deus,
negligo,
.,
25,
hic,
si,
uos,
saltem,
integer,
honor,
uester,
res|reus,
sum,
laedo,
religio,
sed,
inuenio,
conspiro,
a,
uos,
tam,
superstitio,
qui,
impietas,
profectus,
.,
26,
quanto|quantus,
enim,
?,
?,
?,
?,
deprehendo,
.,
27,
priuatus,
enim,
Deus,
qui,
Lar,PERSON
et,
Penas,
domesticus,
consecratio,
perhibeo,
domesticus,
licentia,
-,
uendito,
pignero,
pro,
necessitas,
ac,
uoluntas,
.,
28,
sum,
quidem,
?,
?,
?,
?,
ejusmodi,
contumacia,
sacrilegium,
nisi,
qui,
is,
jam,
?,
?,
?,
?,
qui,
modicus,
.,
29,
sed,
aliquis,
solatium,
priuatus,
et,
domesticus,
Deus,
querela,
juuo,
qui,
publicus,
?,
?,
?,
?,
?,
?,
?,
?,
tracto,
.,
30,
jam,
primum,
qui,
in,
?,
?,
?,
?,
regero,
publicanus,
?,
?,
?,
?,
.,
31,
?,
?,
?,
?,
omnis,
quinquennium,
inter,
uectigal,
uester,
proscribo,
addico,
.,
32,
sic,
?,
?,
?,
?,
sic,
capitolium,
peto,
addico,
conduco,
.,
33,
sub,
idem,
uox,
praeco,
idem,
exactio,
quaestor,
.,
34,
sed,
enim,
ager,
tributum,
onustus,
?,
?,
?,
?,
homo,
capitum|caput,
stipendium,
censeo,
?,
?,
?,
?,
nam,
hic,
sum,
captiuitas,
nota,
et,
poena,
.,
35,
Deus,
uero|uerus,
qui,
magis,
tributarius,
magis,
sanctus,
imus,
qui,
magis,
sanctus,
magis,
tributarius,
.,
36,
majestas,
constituo,
in,
quaestus,
negotiatio,
religio,
proscribo,
sanctitas,
locatio,
mendico,
exigo,
merces,
pro,
solum,
templum,
pro,
aditus,
sacrum,
pro,
stipes,
pro,
ostium,
-,
totus,
diuinitas,
non,
licet_est,
is,
gratis,
colo,
multum,
denique,
publicanus,
reficio,
qui,
sacerdos,
.,
37,
non,
sufficio,
uectigalis,
Deus,
contumelia,
de,
contemptus,
scilicet,
aestimo,
nec,
contentus,
sum,
Deus|dea,
honor|honos,
non,
habeo,
nisi,
etiam,
quicumque,
habeo,
depretio,
aliquis,
indignitas,
.,
38,
quis,
enim,
omnino,
ad,
honoro,
is,
facio,
qui,
etiam,
non,
mortuus,
uester,
ex,
aequus,
praebeo,
.,
39,
exstruo,
Deus|dea,
templum,
aeque,
mortuus,
templum,
exstruo,
ara,
Deus|dea,
aeque,
mortuus,
ara,
idem,
titulus,
?,
?,
?,
?,
littera,
idem,
statua,
induco,
forma,
ut,
quisque,
ars,
aut,
negotium,
aut,
aetas,
sum,
senex,
de,
?,
?,
?,
?,
imberbis|imberbus,
de,
Apollo,PERSON
uirgo,
de,
Diana,LOC
figuro,
et,
miles,
in,
Mars,PERSON
et,
Uulcanus,PERSON
faber,
ferrum,
consecro,
.,
40,
nihil,
itaque,
mirus,
si,
hostia,
idem,
mortuus,
qui,
et,
Deus|dea,
caedo,
?,
?,
?,
?,
odor,
-,
.,
41,
quis,
iste,
contumelia,
excuso,
qui,
ut,
aut,
mortuus,
cum,
Deus|dea,
deputo,
.,
42,
rex,
quidem,
etiam,
sacerdotium,
adscribo,
sum,
?,
?,
?,
?,
apparatus,
ut,
tensa,
et,
currus,
et,
?,
?,
?,
?,
et,
lectisternium,
.,
43,
?,
?,
?,
?,
et,
ludus,
.,
44,
plane,
quoniam,
ille,
coelum|coelus,
pateo,
hic,
quoque,
non,
sine,
contumelia,
Deus,
primo,
quidem,
qui,
non,
?,
?,
?,
?,
alius,
is,
annumero,
qui,
-,
sum,
post,
mors,
Deus,
fio,
secundum,
qui,
tam,
libo,
atque,
manifeste,
coram,
populus,
pejero,
contemplator,
Proculus,PERSON
in,
coelum|coelus,
recipio,
nisi,
contemno,
qui,
dejero,
qui,
ipse,
qui,
ii,
qui,
is,
pejero,
permitto,
consentio,
enim,
ipse,
nihil,
sum,
qui,
dejero,
imus,
insuper,
et,
praemium,
afficio,
quia,
publice,
contemno,
?,
?,
?,
?,
uindex,
quanquam,
?,
?,
?,
?,
apud,
uos,
unusquisque,
purus,
sum,
.,
45,
imus,
jam,
per,
Deus,
dejero,
periculum,
euanesco|euanuo,
potior,
habeo,
religio,
per,
Caesar,PERSON
dejero,
qui,
et,
ipse,
ad,
offuscatio,
pertineo,
Deus,
uester,
facile,
enim,
per,
Caesar,PERSON
pejero,
punio,
qui,
per,
ullus,
Jouis|Jupiter,
.,
46,
sed,
contemno,
?,
?,
?,
?,
sum,
habeo,
quidam,
superbia,
gloria,
uenio|ueneo,
enim,
aliquando,
etiam,
de,
fiducia,
uel,
conscientia,
securitas,
uel,
naturalis,
sublimitas,
animus,
.,
47,
derideo,
uero|uerus,
quanto|quantus,
lasciuio,
tantus,
?,
?,
?,
?,
ad,
contumelia,
morsus,
.,
48,
recognosco,
igitur,
qui,
derisor,
inuenio,
numen,
uester,
non,
dico,
qualis,
sum,
in,
sacrifico,
qui,
eneco,
et,
tabidus,
quisque,
-,
de,
opimus,
autem,
et,
integer,
superuacuus,
esus,
capitulum,
et,
ungula,
et,
pluma,
?,
?,
?,
?,
?,
?,
?,
?,
et,
si,
quis,
domus,
quoque,
habeo,
non,
sum,
.,
49,
omitto,
qui,
?,
?,
?,
?,
aut,
sacrilegus,
gula,
uideo,
Maius|magnus,
prope,
religio,
conuenio,
atquin,
?,
?,
?,
?,
?,
?,
?,
?,
quatenus,
grauitas,
atque,
prudentia,
de,
doctrina,
proficio,
credo,
et,
?,
?,
?,
?,
erga,
Deus,
uester,
semper,
existo,
nec,
is,
cedo,
litteratura,
qui,
ut,
aut,
turpis,
aut,
uanus,
aut,
falsus,
de,
Deus|dea,
infero,
.,
50,
ab,
ipse,
exordior,
Homerus,PERSON
uester,
is,
unda,
omnis,
et,
omnis,
aequor,
qui,
quantus,
honor|honos,
addo,
tantus,
Deus|dea,
uester,
?,
?,
?,
?,
magnifico,
qui,
de,
is,
ludo,
.,
51,
adhuc,
memini,
?,
?,
?,
?,
ille,
opinor,
sum,
qui,
diuinus,
majestas,
humanus,
conditio,
tracto,
casus,
et,
passio,
humanus,
Deus,
imbuo,
qui,
de,
ille,
fauor,
diuersus,
gladiatorius,
quodammodo,
par,
committo,
Uenus,PERSON
saucio,
sagitta,
humanus,
Mars,PERSON
tredecim,
mensis,
in,
uinculum,
detineo,
fortasse,
pereo,
idem,
Jouis|Jupiter,
Poenus,NORP
-,
a,
coeles,
plebes|plebs,
traduco,
aut,
lacryma,
is,
super,
?,
?,
?,
?,
excutio,
aut,
luxurio,
cum,
Juno,PERSON
?,
?,
?,
?,
induco,
commendo,
libido,
desiderium,
per,
commemoratio,
amica,
.,
52,
exinde,
quis,
non,
poeta,
ex,
auctoritas,
princeps,
suus,
in,
Deus,
insolens,
aut,
uerus,
prodo,
aut,
falsus,
fingo,
.,
53,
et,
tragicus,
quidem,
aut,
comicus,
parco,
ut,
non,
aerumna,
ac,
poena,
Deus,
praefor,
.,
54,
taceo,
de,
philosophus,
qui,
superbia,
seueritas,
et,
duritia,
disciplina,
ab,
omnis,
timor,
securus,
nonnullus,
etiam,
afflatus,
ueritas,
aduersus,
Deus,
erigo,
denique,
et,
Socrates,PERSON
in,
contumelia,
is,
quercus,
et,
canes,
et,
hircus,
juro,
.,
55,
nam,
et,
si,
idcirco,
damno,
sum,
cum,
poeniteo,
Atheniensis,LOC
damnatio,
?,
?,
?,
?,
quoque,
impendo,
restituo,
testimonium,
Socrates|Socratus,PERSON
et,
possum,
retorqueo,
-,
sum,
in,
ille,
qui,
nunc,
reprobo,
in,
nos,
.,
56,
sed,
et,
Diogenes,PERSON
nescio,
quis,
in,
Hercules,PERSON
ludo,
et,
romanus,
stilus,
Diogenes,PERSON
?,
?,
?,
?,
trecenti,
Jouis|Jupiter,
seu,
?,
?,
?,
?,
dico,
sum,
sine,
caput,
induco,
.,
57,
caeterus,
lasciuia,
ingenium,
etiam,
uoluptas,
uester,
per,
dedecus,
Deus,
administro,
.,
58,
dispicio,
apud,
uos,
lentulus,
et,
?,
?,
?,
?,
sacrilegus,
uenustas,
utrum,
mimus,
an,
Deus,
uester,
in,
stropha,
et,
jocus,
rideo,
sed,
et,
?,
?,
?,
?,
littera,
magnus,
cum,
uoluptas,
suscipio,
qui,
omnis,
?,
?,
?,
?,
designo,
Deus,
.,
59,
constupro,
coram,
uos,
majestas,
in,
corpus,
impurus,
.,
60,
?,
?,
?,
?,
et,
-,
caput,
imago,
quilibet,
Deus,
uestio,
.,
61,
lugeo,
sol,
filia|filius,
fulmen,
-,
laeto,
uos,
?,
?,
?,
?,
pastor,
suspiro,
fastidiosus,
non,
erubesco,
uos,
et,
sustineo,
Jouis|Jupiter,PERSON
elogium,
modulor,
.,
62,
plane,
?,
?,
?,
?,
sum,
in,
gladiator,
cauea,
ubi,
super,
sanguis,
humanus,
super,
inquinamentum,
poena,
proinde,
salto,
Deus,
uester,
argumentum,
et,
historia,
noceo,
erogo,
aut,
in,
ipse,
Deus,
noceo,
punio,
.,
63,
uideo,
saepe,
-,
?,
?,
?,
?,
Deus|dea,
a,
?,
?,
?,
?,
et,
qui,
uiuus,
cremo,
Hercules,PERSON
induo,
.,
64,
rideo,
et,
meridianus,
ludus,
de,
Deus|dea,
-,
qui,
deus,
pater,
Jouis|Jupiter,
frater,
gladiator,
exsequia,
cum,
malleus,
deduco,
qui,
Mercurius,PERSON
in,
caluitium,
?,
?,
?,
?,
in,
caduceum|caduceus,
?,
?,
?,
?,
corpus,
exanimo,
eo,
?,
?,
?,
?,
simulo,
e,
cauterium,
probo,
.,
65,
singulus,
iste,
quisque,
adhuc,
inuestigo,
quis,
possum,
.,
66,
si,
honor|honos,
inquieto,
diuinitas,
si,
majestas,
fastigium,
adsolo,
de,
contemptus,
utique,
censeo,
qui,
is,
qui,
ejusmodi,
factito,
qui,
is,
qui,
ita,
suscipio,
.,
67,
quare,
nescio,
ne,
multum,
de,
uos,
Deus,
uester,
qui,
de,
nos,
queror,
.,
68,
ex,
alius,
pars,
adulo,
redimo,
si,
qui,
delinquo,
et,
postremo,
licet_est,
uos,
in,
is,
qui,
sum,
uolo|uoluo,
nos,
uero|uerus,
in,
totus,
auersor,
.,
1,
1,
nec,
tantus,
in,
hic,
nomen,
res|reus,
desero,
communis,
religio,
sed,
superduco,
monstruosus,
superstitio,
.,
2,
nam,
ut,
quidam,
?,
?,
?,
?,
caput,
?,
?,
?,
?,
sum,
Deus|dea,
noster,
.,
3,
hic,
Cornelius,PERSON
Tacitus,PERSON
suspicio,
facio,
.,
4,
is,
enim,
in,
quattuor,
-a,
historia,
suus,
ubi,
de,
bellum,
Judaicus,
digero,
ab,
origo,
gens,
exordior,
et,
tam,
de,
ipse,
origo,
qui,
de,
nomen,
religio,
ut,
uolo|uoluo,
argumentor,
Judaeus,
refero,
in,
expeditio,
uastus,
in,
?,
?,
?,
?,
aqua,
inopia,
laboro,
onager,
qui,
de,
pastus,
aqua,
peto,
aestimo,
index,
fons,
utor,
euado,
ita,
ob,
is,
gratia,
consimilis,
bestia,
superficies,
a,
Judaea|Judaeus,
coles|colon|colum|colus,
inde,
opinor,
-,
nos,
quoque,
ut,
Judaicus,PERSON
religio,
propinquus,
idem,
simulacrum,
initio,
.,
5,
at,
enim,
idem,
Cornelius,PERSON
Tacitus,PERSON
sane,
ille,
mendacium,
?,
?,
?,
?,
obliuiscor,
affirmatio,
suus,
in,
?,
?,
?,
?,
refero,
Pompeius,PERSON
magnus,
Judaea|Judaeus,
debello,
?,
?,
?,
?,
Hierosolyma|Hierosolymum,
templum,
adeo,
et,
-,
nihil,
simulacrum,
?,
?,
?,
?,
.,
6,
ubi,
ergo,
is,
Deus,
sum,
.,
7,
utique,
nusquam,
magis,
qui,
in,
templum,
tam,
memorabilis,
praesertim,
omnis,
praeter,
sacerdos,
claudeo|claudo,
qui,
non,
uereor,
extranea|extraneus,
.,
8,
sed,
quis,
ego,
defendo,
profiteor,
interim,
confessio,
temporalis,
omnis,
in,
uos,
ex,
par,
transfero,
.,
9,
credo,
Deus,
noster,
asininus,
aliquis,
persona,
certe,
nego,
uos,
idem,
habeo,
nos,
.,
10,
sane,
uos,
totus,
asinus,
colo,
et,
cum,
suus,
?,
?,
?,
?,
et,
omnis,
jumentum,
et,
pecus,
et,
bestia,
qui,
perinde,
cum,
suus,
praesepe|praesepes,
consecro,
.,
11,
et,
hic,
forsitan,
crimen,
do,
qui,
inter,
cultor,
omnis,
tantus,
asinarius,
sum,
.,
12,
sed,
et,
qui,
nos,
crux,
